quelle,index_string,inhalt,index_binar
zyx_cr_nog_rus_23ß,a327:h:TABU_nachgehen:rHD_fHD:,прошли дни годы и наступил голод юноши не выполнили воли отца и не запасли зерна поэтому в поисках еды они вышли в дорогу тут старший брат сказал  отец говорил чтобы мы не ходили на юг и люди тоже туда не идут а может как раз там уродился хлеб давайте отправимся на юг,0
zyx_cr_nog_rus_23ß,a327:Hh:Unterkommen:rHD_rAN_fHD: a327:f:KANNIBALISMUS:rHD_rAN_fHD:,и вот четверо братьев пошли на юг шлишли и добрались до просяного поля юноши обрадовались набрали проса пожарили его и стали есть смотрят навстречу им скачет всадник из ноздрей коня сноп огня вылетает изпод копыт пыль поднимается подъехал всадник поближе смотрят братья перед ними елмавыз  вы что тут делаете  спрашивает елмавыз  мы приехали сюда спасаясь от голода ты не сердись разреши нам деньдругой поесть проса  говорит старший брат хорошо  отвечает елмавыз а сам думает «пусть поедят поправятся а потом я их съем» братья обрадовались и остались на просяном поле на другой день смотрят по дороге скачут два всадника самый младший из братьев сказал  вон скачут елмавыз с женой хотят нас съесть  нет  возразил старший брат  тот кто вчера сделал нам добро сегодня не станет нас есть,0
zyx_cr_nog_rus_23ß,a327:h:KANNIBALISMUS:rHD_rAN_fHD: a327:H:Verstecken_als_Rettung:rHD_rAN_fHD: a327:H:FLUCHT:rHD_rAN_fHD:,но младший брат не послушался слов старшего и на всякий случай спрятался в лисьей норе когда всадники подъехали к братьям те от испуга испустили дух жена елмавыза проглотила тела двух братьев а третьего сожрал он сам стали искать четвертого брата но не нашли да так и уехали ни с чем а младший брат вылез из лисьей норы смотрит по сторонам нет братьев юноша заплакал и побрел по дороге назад,0
zyx_cr_nog_rus_23ß,a531:H:Unterkommen:rHD_rST: a531:H:Adoption:rHD_rST:,по пути он зашел в какойто аул на краю его жил одинокий старик он расспросил юношу кто он и откуда узнал что тот совсем один на свете и решил приютить его  оставайся у меня  сказал старик юноше  я уже стар и не могу охотиться ты же будешь ходить на охоту так и проживем юноша согласился и остался у старика,0
zyx_cr_nog_rus_23ß,a531:Hh:Eines_auffälligen_GEGENSTANDES_habhaft_werden:rHD_rZM:,на другой день юноша пошел на охоту и настрелял много дичи  сколько я ни охотился никогда не приносил домой столько дичи  удивился старик в следующий раз юноша охотясь в лесу вдруг увидел какоето сияние подошел он поближе видит перед ним корова ее красная шкура горит как огонь и освещает все вокруг он выстрелил в корову та упала и сразу весь лес осветился юноша не смог дотащить до дому целую коровью тушу поэтому захватил с собой только красную шкуру шкура была такая большая что не поместилась в доме старика тогда юноша расстелил шкуру на крыше дома,0
zyx_cr_nog_rus_23ß,a531:f:NEUGIER_ausgelöst:rHD_rAN_fVB: a531:h:Der_NEUGIER_nachgehen:rHD_rAN_fVB: a531:h:Begehren_einer_Person_oder_eines_GEGENSTANDES:rHD_rAN_fVB: a531:h:Sich_sonstige_Dinge_ANEIGNEN:rHD_rAN_fVB:,в ту пору умер хан тех мест и ханством стал править его сын вот молодой хан поднялся утром и видит на краю аула чтото сияет он собрал своих вазиров и спросил что это такое вазиры рассказали ему про шкуру молодой хан пожелал купить шкуру и призвал к себе юношу  спросите лучше моего отца  говорит юноша спросили старика он согласился отдать шкуру за арбу белой муки тотчас привезли во двор старика арбу муки и забрали у него шкуру,0
zyx_cr_nog_rus_23ß,a531:f:Zu_Beauftragungen_anregen:rAN_fVB: a531:hf:TIERKÖRPERTEIL_besorgen:rAN_fVB:,тут вазиры говорят своему хану  ты хан молод и хорош собой если бы ты построил дом из слоновой кости и покрыл бы его этой шкурой на свете не было бы хана счастливее  а где же я возьму слоновую кость  спрашивает хан  тот кто добыл эту шкуру добудет и слоновую кость  отвечают вазиры,0
zyx_cr_nog_rus_23ß,a531:f:TIERKÖRPERTEIL_besorgen:rHD_rAN:,хан призвал к себе юношу и говорит ему  если не принесешь мне слоновой кости отрублю тебе голову,0
zyx_cr_nog_rus_23ß,a531:F:Auf_Hilfsquelle_zurückgreifen:rHD_rST: a531:HF:Die_Beschaffung_der_AUSRÜSTUNG:rHD_rST:,юноша с плачем пришел к старику а тот утешает его  не печалься иди и скажи хану «то что ты просишь я достану если дашь мне то что прошу я» проси у хана сорок ароб сорок аробщиков и сорок бутылей водки,0
zyx_cr_nog_rus_23ß,a531:H:Die_Beschaffung_der_AUSRÜSTUNG:rHD_rAN:,юноша отправился к хану сказал то что велел ему старик и получил все что нужно,0
zyx_cr_nog_rus_23ß,a531:H:TIERKÖRPERTEIL_erfassen:rHD:,он выехал в путь и достиг одной горы у подножия горы он оставил сорок ароб с аробщиками а сам захватив сорок бутылей с водкой отправился к тому месту куда слоны приходили на водопой у каждого слона было свое корыто юноша вылил в корыта по бутыли водки и когда слоны напились воды с водкой они опьянели и упали замертво,0
zyx_cr_nog_rus_23ß,a531:H:TIERKÖRPERTEIL_besorgen:rHD_rAN:,тогда юноша вместе с аробщиками положил слонов на арбы и вернулся к хану хан выстроил из слоновой кости дом и накрыл его красной коровьей шкурой,0
zyx_cr_nog_rus_23ß,a531:f:Zu_Beauftragungen_anregen:rAN_fVB: a531:hf:PFLANZE_besorgen:rAN_fVB:,однажды вазиры говорят хану  всем ты хан хорош только вот поющих деревьев у тебя нет в такомто месте растут деревья которые сами поют если привезти их сюда и посадить у твоего дома было бы очень хорошо  кто же привезет мне эти деревья  спрашивает хан  тот кто привез слонов привезет и деревья,0
zyx_cr_nog_rus_23ß,a531:f:PFLANZE_besorgen:rHD_rAN:,хан снова зовет юношу и говорит ему  найдешь поющие деревья  хорошо не найдешь  отрублю голову,0
zyx_cr_nog_rus_23ß,a531:F:Auf_Hilfsquelle_zurückgreifen:rHD_rST: a531:HF:Die_Beschaffung_der_AUSRÜSTUNG:rHD_rST:,юноша опечаленный вернулся домой  не печалься  говорит ему отец  иди к хану и скажи ему «то что ты просишь я достану если дашь мне то что прошу я» проси у него пятьсот ароб пятьсот овец и пятьсот бутылей водки тебе придется пойти в страну падишаха джиннов поющие деревья растут в их саду,0
zyx_cr_nog_rus_23ß,a531:H:Die_Beschaffung_der_AUSRÜSTUNG:rHD_rZO:,юноша получил от хана все что просил и отправился в путь,0
zyx_cr_nog_rus_23ß,a531:H:PFÖRTNER_besänftigen:rHD_rZO_fHF: a531:H:PFLANZE_erfassen:rHD_rZO_fHF:,когда он пришел к падишаху джиннов то увидел его первых телохранителей это были сто муравьев величиной с собаку юноша дал им по бутыли водки и по овце и когда они опьянели пошел дальше второй ряд телохранителей падишаха составляли большие собаки он и их напоил допьяна в третьем и четвертом рядах стояли телохранителилюди юноша и их напоил наконец юноша вошел в дом падишаха джиннов и обратился к нему  когда мой отец умирал он завещал мне дать тебе сто овец и сто бутылей водки услышав такие слова падишах джиннов обрадовался и не знал куда усадить гостя чем накормить его потом он пригласил юношу в сад и одарил его поющими деревьями деревья погрузили на арбы и падишах проводил юношу чтобы тот благополучно вышел из его царства,0
zyx_cr_nog_rus_23ß,a531:H:PFLANZE_besorgen:rHD_rZO_rAN:,юноша вернулся к хану и посадил поющие деревья вокруг его дома деревья тут же начали петь гости хана заслышав пение без конца дивились на чудесные деревья,0
zyx_cr_nog_rus_23ß,a531:f:Zu_Beauftragungen_anregen:rAN_fVB: a531:hf:BESITZER_DES_OBJEKTES_herbeiholen:rAN_fVB:,в один из дней вазиры пришли к своему хану и говорят ему  ты хан молодой тебе жениться надо  а на ком же мне жениться  спрашивает хан  на другом берегу живет хан у него есть дочь эта девушка от рождения ни разу не видела солнца хорошо бы взять ее тебе в жены а привезет тебе девушку тот кто привез поющие деревья,0
zyx_cr_nog_rus_23ß,a531:f:BESITZER_DES_OBJEKTES_herbeiholen:rHD_rAN:,хан опять призывает юношу и приказывает привезти ему ту девушку хан опять призывает юношу и приказывает привезти ему ту девушку,0
zyx_cr_nog_rus_23ß,a531:F:Auf_Hilfsquelle_zurückgreifen:rHD_rST: a531:HF:Die_Beschaffung_der_AUSRÜSTUNG:rHD_rST:,юноша опечаленный вернулся домой и рассказал обо всем отцу  не тревожься  отвечает отец  иди к хану и скажи ему «то что ты просишь я достану если дашь мне то что прошу я» проси у хана лодку в ней должна разместиться лавка с разными товарами ты же сам станешь торговцем,0
zyx_cr_nog_rus_23ß,a531:H:Die_Beschaffung_der_AUSRÜSTUNG:rHD_rAN:,юноша пошел к хану и договорился с ним хан распорядился подготовить лодку и на следующий день юноша отправился в путь,0
zyx_cr_nog_rus_23ß,a531:H:BESITZER_DES_OBJEKTES_erfassen:rHD_rBZ:,он пристал к другому берегу в том месте куда женщины приходили за водой увидев в лодке богатую лавку женщины разнесли о ней слух по всему ханству хан тоже прослышал об этом он приехал с ханшей купил все что нужно и уехал ханская дочь тоже захотела взглянуть на диковинную лавку хан отпустил девушку и она пошла на берег со своими сорока служанками ей захотелось войти в лодку и сорок служанок были готовы последовать за ней  всем вместе входить нельзя а то лодка пойдет ко дну заходите по одной  сказал юноша как только ханская дочь зашла в лодку юноша дал знак гребцу и лодка медленно отчалила от берега девушка была так увлечена разными товарами что не заметила движения лодки пока она выбрала все что ей было нужно лодка приплыла в ханство где жил юноша девушка смотрит перед ней чужой берег,0
zyx_cr_nog_rus_23ß,a531:h:Abtretung_der_Schönen_stehet_bevor:rHD_rBZ:, куда ты меня привез  спрашивает девушка  я привез тебя в жены нашему молодому хану  отвечает юноша  за вашего хана я не пойду а за тебя пойду  говорит девушка,0
zyx_cr_nog_rus_23ß,a531:h:Abtretung_der_Schönen_stehet_bevor:rHD_rBZ_rAN: a531:F:Bestrafung:rHD_rBZ_rAN: a531:F:Heiraten:rHD_rBZ_rAN:,в это время к берегу пристала еще одна лодка  это мать и отец девушки пустившиеся в погоню догнали их  кто похитил нашу дочь  спрашивают они люди указали на юношу  для кого ты похитил нашу дочь  спрашивает у юноши отец девушки  для нашего молодого хана тут отец девушки огляделся вокруг увидел прекрасный дом хана поющие деревья и спрашивает  кто построил этот чудесный дом и посадил эти удивительные деревья люди указывают на юношу  значит все это сделал ты  говорит отец девушки  а что же делал ваш хан сидел сложа руки а теперь он еще хочет жениться на моей дочери нет такого бестолкового хана надо привязать к конскому хвосту и пустить коня вскачь а этот умный юноша достоин стать ханом люди убили прежнего хана а юношу сделали ханом и выдали за него девушку никогда не видевшую солнца так пришло к юноше счастье,0
zyx_cr_nog_rus_27ß,a552:H:Ungewollte_Verlobung_akzeptieren:rHD_rHH_fHD:,в давние времена жил старик со старухой у них было три сына и три дочери старшую дочь они выдали за медведя среднюю  за лису а младшую  за орла,0
zyx_cr_nog_rus_27ß,a552:h:Tod_von_Angehörigen:rHD_rPP: a552:H:Schicksalsbestimmender_Weisung_folgen:rHD_rPP: a552:Hh:Ungewollte_Verlobung_akzeptieren:rHD_rPP: a552:H:Sich_niederlassen:rHD_rPP:,старик умер и каждый из сыновей пустил свою стрелу младший брат простился с обоими братьями и пошел вслед за своей стрелой он шел несколько месяцев и наконец увидел свою стрелу в зарослях камыша стрела вонзилась в черепаху юноша смастерил себе шалаш из веток и камыша и остался жить в тех местах рано утром он выходил на охоту и стрелял дроф стрепетов и уток поздно вечером юноша возвращался в свой шалаш,0
zyx_cr_nog_rus_27ß,a552:F:Im_Verborgenen_lauern:rHD_rPP: a552:H:Die_Änderung_der_EXISTENZFORM:rHD_rPP: a552:H:Überrascht_werden_oder_geraten:rHD_rPP: a552:H:Heiraten:rHD_rPP:,однажды вечером юноша как всегда пришел в свой шалаш и увидел в нем разные яства он стал есть и никак не мог остановиться  очень уж вкусно все было приготовлено «кто же это позаботился обо мне  думает юноша  ведь кругом болото камыши и лес» он вырыл в шалаше яму спрятался там и стал ждать через некоторое время в шалаш вошла девушка юноша выскочил из засады и схватил ее  отпусти меня  говорит девушка  я и так твоя оказывается этой девушкой стала та самая черепаха которую поразила стрела юноши,0
zyx_cr_nog_rus_27ß,a552:h:Sich_auf_Eindringlinge_einlassen:rHD_rAN:,юноша зажил в шалаше вместе со своей женой однажды когда он шел на охоту ему повстречался старик  возьми меня к себе в работники  стал просить юношу старик  я могу выносить золу таскать воду заготавливать дрова,0
zyx_cr_nog_rus_27ß,a552:h:Eine_ENTFÜHRUNG:rPP_rAN:,юноша привел старика к жене ей не понравился новый работник и она сказала мужу  я одна управлюсь со всеми делами но юноша все же оставил старика когда он вернулся с охоты то не нашел дома ни жены ни старика,0
zyx_cr_nog_rus_27ß,a552:F:Auf_Hilfsquelle_zurückgreifen:rHD_rVB: a552:HF:Information_aus_zweiter_Hand:rHD_rVB:,юноша отправился в аул где жила младшая из его сестер и сказал женщинам которые пришли за водой  в вашем ауле живет моя сестра сообщите ей обо мне и она щедро одарит вас сестра юноши жила богато она одарила вестника двумя курдюками золота и встретилась со своим братом,0
zyx_cr_nog_rus_27ß,a552:H:Vermittlung:rHD_rST_rVB: a552:HF:ABRATEN_von_der_Mission:rHD_rST_rVB: a552:h:Dem_ABRATEN_von_der_Mission_nachgehen:rHD_rST_rVB:,пока он елпил прилетел орел муж его сестры  куда ты путь держишь  спросил орел  я иду искать свою жену  ответил юноша и рассказал обо всем что случилось орел говорит  хоть я и летаю всюду но твою жену не встречал видно старик очень хитер и ты не сумеешь отнять у него жену даже если найдешь ее юноша не послушался орла и отправился в путь,0
zyx_cr_nog_rus_27ß,a552:h:VERFOLGUNG:rHD_rAN_fHF: a552:h:TÖTUNG:rHD_rAN_fHF:,в это время старик спал за домом на соломе он спал семь дней и семь ночей когда девушка убежала со своим мужем из дому шестиногий конь старика беспокойно заржал и забил копытом старик проснулся и говорит  чего бы мне поесть  ешь жареную курицу  отвечает копь пока старик ел конь рассказал ему обо всем что случилось старик тут же вскочил на своего шестиногого коня и они полетели вслед за беглецами вскоре они настигли мужа и жену старик изрубил юношу в куски а девушку притащил назад в дом,0
zyx_cr_nog_rus_27ß,a552:H:Vermittlung:rHD_rST_rVB: a552:HF:REITTIER_erfassen:rHD_rST_rVB:,тут сестра стала упрекать своего мужаорла  ты летаешь в небе видишь далеко вокруг а не можешь научить брата как ему вернуть себе жену тогда орел сказал юноше  иди к озеру и притаись там на берегу лошади старика придут на водопой ты не дашь им напиться и отгонишь их от воды когда же к озеру прибежит шестиногий конь дай ему напиться вдоволь а потом схвати его за загривок он три раза подбросит тебя в небо и три раза стукнет о землю но ты крепко держись за его загривок и он подчинится тебе тогда можешь не бояться старика он утратит свою силу,0
zyx_cr_nog_rus_28ß,a425A:F:Ungewollte_Verlobung_akzeptieren:rHH_rPP:,у одного старика было три дочери однажды в базарный день он отправился на базар чтобы купить дочерям три шелковых головных платка два платка он купил а третьего не нашел опечаленный старик побрел домой по дороге ему повстречалась змея  почему ты так печален  спрашивает змея  да вот для двух дочерей купил платки а для третьей не нашел  передай своим дочерям что одна из них должна стать мне женой если же они откажутся то я каждый день буду приползать и сосать твою кровь старик совсем опечалился и понуро поплелся дальше,0
zyx_cr_nog_rus_28ß,a425A:h:Ungewollte_Verlobung_akzeptieren:rHH_fHD:,наконец он подошел к дому увидев отца все три дочери побежали ему навстречу  ну как купил нам платки  спрашивают они  два платка купил а третий  нет тут две старшие дочери схватили платки а младшая смотрит на отца и спрашивает  а там почему ты такой печальный чтонибудь случилось старик рассказал о своей встрече со змеей и о том что одна из дочерей должна выйти за нее замуж тут старшая дочь говорит  зачем мне мужзмея разве это пара для меня средняя дочь сказала то же самое,0
zyx_cr_nog_rus_28ß,a425A:H:Ungewollte_Verlobung_akzeptieren:rHD_fHH:,а младшая говорит  я выйду замуж за змею лишь бы она не причинила вреда отцу хорошо дочь моя  говорит старик  я вижу ты действительно любишь отца,0
zyx_cr_nog_rus_28ß,a425A:H:Die_Änderung_der_EXISTENZFORM:rHD_rPP_fHD: a425A:H:Überraschende_positive_Wendung:rHD_rPP_fHD:,скоро змея будет здесь так что иди в курятник и жди ее там девушка взяла старый матрац и пошла в курятник там она бросила матрац на земляной пол села на него и стала ждать змею через некоторое время послышался зловещий свист девушка испугалась задрожала и забилась в угол а старшие сестры стали у окна и смотрят что же будет дальше видят они что как только змея очутилась в курятнике в нем стало очень светло смотрят девушки у стены стоит золотая кровать застланная дорогим покрывалом а змея вдруг обернулась прекрасным юношей,0
zyx_cr_nog_rus_28ß,a425A:h:GIER_und_NEID_ausgelöst:fHD:,увидев все это девушки прибежали к отцу и стали упрекать его  ты нарочно подстроил все это и выдал младшую дочь за змею ты знал что это не змея а прекрасный юноша старик говорит что не знал этого но сестры не верят ему,0
zyx_cr_nog_rus_28ß,a425A:hf:TABU_Tierhaut_nicht_verbrennen:rHD_rPP:,так юноша каждое утро превращался в змею и покидал курятник и сразу же там становилось темно а каждый вечер он входил туда оборачивался прекрасным юношей и в курятнике становилось светло и тепло однажды молодая жена стала просить мужа чтобы тот бросил змеиную шкуру  старшие сестры издеваются надо мной говорят что я вышла замуж за змею юноша любил свою жену и уступил ее просьбе он отдал змеиную шкуру девушке и сказал  будь осторожна и храни эту шкуру в надежном месте не будет шкуры и мы потеряем друг друга,0
zyx_cr_nog_rus_28ß,a425A:h:Gespräche_belauschen:rHD_fHD: a425A:h:Den_GIER_und_NEID_nachgehen:rHD_fHD: a425A:h:TABU_nachgehen:rHD_fHD:,сестры девушки подслушали этот разговор и как только юноша утром ушел пристали к сестре  давай мы тебя вымоем ведь ты живешь в таком вонючем курятнике они развели большой костер и поставили на огонь котел с водой у девушки за пазухой была спрятана змеиная шкура и она не соглашалась мыться но сестры насильно раздели ее и змеиная шкура упала на землю сестры сразу подхватили шкуру и бросили ее в огонь,0
zyx_cr_nog_rus_28ß,a425A:h:Die_Änderung_der_EXISTENZFORM:rPP: a425A:h:KONTAKT_abbrechen:rPP:,девушка заплакала а сестры злобно смеясь убежали в это время юноша обернувшись воробьем сел на крышу курятника и сказал  теперь меня для тебя нет и тебя для меня нет  с этими словами он улетел,0
zyx_cr_nog_rus_28ß,a425A:H:Die_Beschaffung_der_AUSRÜSTUNG:rHD_rHH: a425A:HF:ABRATEN_von_der_Mission:rHD_rHH: a425A:Hh:Dem_ABRATEN_von_der_Mission_nachgehen:rHD_rHH:,девушка с плачем побежала за ним но вскоре потеряла из виду и вернулась назад она пошла к отцу и говорит  акай сделай мне железные чувяки и железный посох пока чувяки не станут дырявыми как сито а посох тонким как игла я буду искать своего мужа  дочь моя ты не найдешь его он упорхнул воробьем  отвечает отец но девушка настояла на своем отец выполнил ее просьбу и она отправилась в путь,0
zyx_cr_nog_rus_28ß,a425A:H:Gutes_Benehmen:rHD_rST: a425A:HF:Weiterverweisung_an_anderen_Stifter_oder_Helfer:rHD_rST:,девушка шлашла и пришла к пастуху который пас коров  ты караванщик или лекарь для таких как я  пропела она ему  не караванщик я и не лекарь для таких несчастных как ты  отвечает пастух  недалеко от меня чабан пасет овец сходи к нему,0
zyx_cr_nog_rus_28ß,a425A:H:Gutes_Benehmen:rHD_rST: a425A:HF:Weiterverweisung_an_anderen_Stifter_oder_Helfer:rHD_rST:,девушка пришла к чабану и запела  ты караванщик или лекарь для такой несчастной как я   не караванщик я и не лекарь для таких несчастных как ты сходи лучше в соседний кос к табунщику  отвечает чабан,0
zyx_cr_nog_rus_28ß,a425A:H:Gutes_Benehmen:rHD_rPP: a425A:H:KONTAKT_wiederherstellen:rHD_rPP:,девушка пошла к табунщику но и тот не смог ничем ей помочь и отправил к птичнику на птичий двор но и там она не услышала ничего утешительного девушка пошла дальше по дороге искать мужа навстречу ей попался караван и она запела «умираю от тоски по нем пока железные чувяки не станут дырявыми как сито а железный посох тонким как игла буду искать его» тут хозяин каравана говорит  я твой караванщик и лекарь открой глаза и взгляни на меня я тот которого ты ищешь она посмотрела на него и признала в нем своего мужа они обнялись и заплакали  сегодня ночью я не могу привести тебя домой  говорит он ей  ты побудь здесь а завтра я принесу тебе одежду а потом отвезу тебя домой и скажу что украл себе невесту,0
zyx_cr_nog_rus_28ß,a425A:H:Auf_dem_Heimweg:rHD_rPP_fPP:,рано утром юноша вернулся на то место с одеждой для невесты переодел девушку и с почетом привез ее к себе домой он был сыном падишаха и жил со своим отцом двумя старшими братьями и их женами дома очень обрадовались женитьбе младшего сына и хорошо приняли невестку молодые зажили хорошо и вскоре у них родилось двое детей,0
zyx_cr_nog_rus_28ß,a471:f:GIER_und_NEID_ausgelöst:fHP_fPP: a471:h:Den_GIER_und_NEID_nachgehen:fHP_fPP: a471:f:Zu_Beauftragungen_anregen:fHP_fPP: a471:hf:Jenseitswanderung_unternehmen:fHP_fPP:,прошло несколько лет и старшие братья с женами стали завидовать своему младшему брату они пришли к отцу и говорят  твой младший сын и его жена не дают нам покоя выгони их,0
zyx_cr_nog_rus_28ß,a471:f:Jenseitswanderung_unternehmen:rPP_fHP: a471:f:FEHLENDEN_Gegenstand_besorgen:rPP_fHP:,не ведавший истины старый падишах призвал к себе младшего сына и говорит ему  ступай на тот свет и принеси кольцо от твоей матери,0
zyx_cr_nog_rus_28ß,a471:F:Auf_Hilfsquelle_zurückgreifen:rHD_rPP: a471:H:AUSRÜSTUNG_als_ZAUBERMITTEL_erhalten:rHD_rPP:,юноша опечалился и думает как же он живой отправится на тот свет жена заметила печаль мужа и спрашивает  что с тобой почему ты такой грустный юноша рассказал ей обо всем выполнишь наказ отца  найдешь счастье  говорит девушка  я приготовлю тебе еды на дорогу и отправляйся в путь найдешь кольцо  вернешься,0
zyx_cr_nog_rus_28ß,a471:F:Folge_von_verweigerter_Gastfreundschaft_deuten:rPP: a471:H:Folge_von_verweigerter_Gastfreundschaft_deuten:rPP:,на следующий день юноша вышел в дорогу ночь застала его в степи вдали он заметил огонек и направился к нему подошел смотрит перед ним дом дверь приоткрыта сын падишаха заглянул в дом видит сидит юноша а по бокам лежат две свиньи сын падишаха поздоровался и спрашивает что это за свиньи  одна свинья  мать а другая  отец  отвечает юноша сын падишаха удивился и спрашивает как это произошло  я учился в медресе  рассказал юноша  и ко мне часто приходили люди отец с матерью не любили гостей и потому превратились в свиней тогда сын падишаха предложил  давай сотворим молитву может быть они снова станут людьми и будут любить людей они сотворили молитву и свиньи на их глазах стали стариком и старухой но едва они стали людьми как тут же упрекнули сына  никогда нам не было жизни от твоих друзей а теперь еще одного нашел  а они действительно свиньи  сказал сын падишаха и покинул тот дом,0
zyx_cr_nog_rus_28ß,a471:F:Folge_von_Grobheit_deuten:rPP: a471:H:Folge_von_Grobheit_deuten:rPP:,он продолжал свой путь и встретил мужчину с женщиной у женщины был такой большой лоб что не видно было глаз  почему у нее такой большой лоб  спрашивает царский сын у мужчины   на белом свете она грубила мне и поэтому у нее теперь такой безобразный лоб,0
zyx_cr_nog_rus_28ß,a471:F:Folge_von_Vernachlässigung_der_Eltern_deuten:rPP: a471:H:Folge_von_Vernachlässigung_der_Eltern_deuten:rPP:,потом сын падишаха повстречал старика тот мучился от боли и не знал как успокоиться  что с тобой  спрашивает сын падишаха у старика  если бы два мои сына которые остались на белом свете молились обо мне я бы не мучился так от боли,0
zyx_cr_nog_rus_28ß,a471:F:Folge_von_Betrügerei_deuten:rPP: a471:H:Folge_von_Betrügerei_deuten:rPP:,сын падишаха пошел дальше смотрит перед ним женщина а на животе у нее  ручная мельница сын падишаха спросил у нее в чем дело и она ответила  на белом свете у меня была мельница и я молола людям муку они платили мне за это а я воровала у них муку поэтому я теперь и мучаюсь,0
zyx_cr_nog_rus_28ß,a471:F:Folge_von_Klatsch_deuten:rPP: a471:H:Folge_von_Klatsch_deuten:rPP:,сын падишаха пошел дальше видит женщина повешена за язык он спросил женщину об этом и она ему ответила  на белом свете я сплетничала поэтому теперь мучаюсь,0
zyx_cr_nog_rus_28ß,a471:F:Folge_von_Geiz_deuten:rPP: a471:H:Folge_von_Geiz_deuten:rPP:,он пошел дальше видит женщина горит в огне он спросил ее об этом и она ответила  на белом свете я была очень жадной и ничего никому не давала поэтому теперь горю в огне,0
zyx_cr_nog_rus_28ß,a471:F:Folge_von_vorehelichem_Geschlechtsverkehr_deuten:rPP: a471:H:Folge_von_vorehelichem_Geschlechtsverkehr_deuten:rPP:,сын падишаха пошел дальше и пришел на берег какогото озера к озеру прилетели воробьи одни напились воды а другие не могли пить они покружились над водой и улетели ни с чем после этого юноша увидел старушку которая черпаком набирала кипящее молоко из чугуна и тут же выливала его обратно увидев юношу она обратилась к нему  откуда ты взялся сын мой сюда люди обычно не приходят юноша спросил у старушки почему одни воробьи напились воды а другие не сумели и старуха ответила  воробьи утолившие жажду это дети родившиеся от законного брака а воробьи не сумевшие напиться это незаконнорожденные дети,0
zyx_cr_nog_rus_28ß,a471:H:FEHLENDEN_Gegenstand_erfassen:rPP_fZM:,сын падишаха рассказал старушке зачем он пришел старушка оказалась его матерью и сказала ему  твой отец когда посылал тебя сюда думал что ты не найдешь меня и не вернешься на белый свет дорога открылась тебе благодаря твоей благородной жене она хорошая добрая женщина возьми это кольцо и возвращайся назад сразу же поезжай в дом своей жены у отца тебе не будет жизни,0
zyx_cr_nog_rus_28ß,a471:H:Jenseitswanderung_unternehmen:rPP_fZM_fHP: a471:H:FEHLENDEN_Gegenstand_besorgen:rPP_fZM_fHP:,юноша выбрался с того света вернулся домой и отдал кольцо отцу,0
zyx_cr_nog_rus_28ß,a425:h:RESPEKTLOSIGKEIT:fHD:,сам же вместе с женой и двумя детьми переехал в дом тестя  приехал зять что живет в курятнике  такими насмешками встретили его сестры жены,0
zyx_cr_nog_rus_28ß,a314:h:KRANKHEIT:rHH:,они вышли замуж и жили вместе с отцом через некоторое время отец сестер заболел,0
zyx_cr_nog_rus_28ß,a314:F:HEILMITTEL_besorgen:rHH_rPP_fPP:,он призвал своих зятьев и сказал им  если бы я съел яблоко от такойто яблони я бы поправился и вот три зятя старика вскочив на коней отправились на поиски той яблони,0
zyx_cr_nog_rus_28ß,a314:H:HEILMITTEL_erfassen:rZM_rPP:,у сына падишаха был очень хороший конь стоило юноше поднести к ладони зажженную спичку как его конь тут же доставлял его в любое место и на этот раз он мигом доставил его к яблоне юноша сорвал с дерева три яблока и поспешил назад,0
zyx_cr_nog_rus_28ß,a314:h:HEILMITTEL_erfassen:rZM_rPP_fPP: a314:F:MARKIERUNGEN_anbringen:rZM_rPP_fPP:,по дороге он встретил обоих свояков  ну как нашли яблоки  спрашивает он их  нет не нашли  отвечают те тогда сын падишаха предложил  я дам вам по яблоку но за это поставлю клеймо на спину каждого из вас те согласились и он заклеймил их,0
zyx_cr_nog_rus_28ß,a314:Hh:HEILMITTEL_besorgen:rHH_fZM_fPP: a314:f:Heldentat_VORTÄUSCHEN:rHH_fZM_fPP:,затем свояки взяли у него по яблоку и поспешили к больному старику ты всегда зови нас когда тебе чтонибудь нужно  говорят они ему  мы принесли тебе яблоки а если еще чегонибудь хочешь  скажи мы все достанем,0
zyx_cr_nog_rus_28ß,a314:H:MARKIERUNGEN_vorlegen:rHH_rPP_fPP: a314:H:MARKIERUNGEN_erkennen:rHH_rPP_fPP: a314:H:Dem_VORTÄUSCHEN_nachgehen:rHH_rPP_fPP:,а сын падишаха вернулся к своей жене в курятник он отдал ей яблоко велел помазать его куриным пометом а затем отнести старику после этого он пришел к тестю и увидел как его свояки хвастают тем как нашли яблоки тогда он заставил их показать спины с его клеймом и им пришлось рассказать все как было,0
zyx_cr_nog_rus_28ß,a314:H:HEILMITTEL_besorgen:rHD_rHH_rZM: a314:H:Der_RESPEKTLOSIGKEIT_entgegentreten:rHD_rHH_rZM:,тут младшая дочь протянула старику яблоко вымазанное куриным пометом старик и его съел с удовольствием тогда девушка спрашивает  акай какое из трех яблок понравилось тебе больше всего  самым вкусным было твое яблоко дочь моя  отвечает старик  только оно отдавало куриным пометом  что ж тут удивительного  говорит дочь  ведь мы живем в курятнике тогда отец переселил их из курятника в конюшню,0
