quelle,labela,labelb1,labelc1,labelb2,labelc2,labelb3,labelc3,labelb4,labelc4,labelb5,labelc5,labeld,inhalt,index_binar
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,както приходит гость встретили уважением сумели накормили напоили гость провел ночь отец спросил он делает этих краях2 гость объяснил соседней страны увидел дым из трубы туда пошел ночлег,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,долго рассказывал своем царстве себе бедняк понял падишах той страны смотрит бедняк стемнело гость почемуто уходит находит разные причины снова остается ночлег,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,увидев лице бедняка недоумение сказал,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,думаешь почему ухожу расскажу тебе причине увидел твою дочь сразу полюбил ее смогу уйти умоляю тебя отдай замуж,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,бедняк очень обрадовался решил спросить дочери ответила,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,нет отец делай семья дети знаю человек принесет нам горе отдаешь него,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,отец стал слушать вызвал муллу заключил некях выдал дочь гостя замуж ночью молодые пошли спальню падишах положил собой женой саблю утром уходом говорит жене,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,вернусь год хочу порадовала меня встретив сыном руках,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,произнес слова падишах уехал,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,утром увидев отца слезами кинулась нему шею сказала,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,натворил дорогой отец тебе сказала нам человек принесет беду,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,случилось джан дочь спрашивает отец,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,девушка рассказала все,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,но увидев отец расстроился добавила,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,хорошо придумаю чтонибудь успокойся отец,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,пошла в комнату переоделась мужское платье поехала туда отправился муж,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,приехав город она нашла дворец стала гарцевать ним увидев интересного «парня» пачах пригласил поиграть карты «молодой человек» ответил,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,сестра умна совета разрешения делаю нужно пойти спросить разрешения пойду спрошу ее разрешит приду,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,падишах услышав это поинтересовался живут сказав «он» остановился «парень» отправился каравансарай,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,утра надев лучшие наряды девушка вышла балкон некоторое время пришел падишах сделала вид зовет брата завела другую комнату сама переодевшись мужскую одежду вернулась вопрос падишаха разрешила сестра «он» ответил разрешила сели играть,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,падишах сказал,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,проиграю я дам тебе самую красивую девушку моего царства проиграешь ты заберу твою сестру,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,хорошо согласился «брат»,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,сели играть конечно падишах победил забрал «сестру»,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,ночью дела закончились потихоньку сняла пальца падишаха кольцо тихо вышла дворца вернулась себе села коня помчалась домой,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,приехав она рассказала отцу,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,ком рассказать рассказ падишахе год он обещал приехал своей жене,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,вышла встречать мужа красивым цветок сыном руках,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,удивленный муж собрался открыть рот сказать чтото сняла пальца кольцо отдала ему сама пошла переоделась костюм котором играла спросила,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,узнаёшь кем играл карты понимаешь кем провел ту ночь своей спальне,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,падишах изумлен восхищен находчивостью радостях он снова сыграл свадьбу забрал домой свое царство очень веселая свадьба длилась сорок дней ночей жили полном согласии любви,0
zyx_cr_rut_rus_7,N,N,N,N,N,N,N,N,N,N,N,N,желаю радостей счастья,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,жил бедный человек большая семья видя никак удается сводить концы концами решил покинуть село отправиться заработки,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,положив хурджин половину черствого чурека отправился путь долго шел коротко ли гдето полдороги повстречался человек,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,салам алейкум поздоровался бедняком,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,ваалейкум ассалам ответил бедняк,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,счастливого пути путь держишьспросил мужчина,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,большое спасибо иду искать денег пропитание своей семьи ответил бедняк,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,давай вместе продолжим путь попутчик дороге хорошее дело предложил он,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,хорошо вместе нам веселее дорога покажется короче согласился бедняк,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,посидев тени деревьев съев кусочку черствого хлеба они отправились своим делам,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,шли они шли дошли одного села входе село попутчик говорит,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,послушай меня друг делал спрашивай понял меня,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,хорошо ответил бедняк,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,окраине села попутчик зашел дом бедняка оставил ждать улице вскоре быстро вышел оттуда дома раздались вопли крики плач удивленный бедняк понял пошли дальше,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,оставив улице бедняка попутчик вошел дом вышел послышались крики плач,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,чтото дрогнуло груди бедняка испугался он весь задрожал сказал,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,знаешь друг давай пойдем каждый своей дорогой хочу уйти тебя,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,понял попутчик бедняк испугался говорит,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,хорошо уходи сначала выслушай меня да прав верно понял человек азраил делили тобою кусок хлеба хочу чемнибудь помочь твоей семье возвращайся домой скажи поездке научился лечить людей выстрой около дома будочку объяви доктором начнут приглашать больным придя ним увидишь сижу изголовья видеть будешь ты скажи «я вылечу больного» затем одним скажи зарезали черную овцу раздали садака другим зарезали черную курицу крови сделали лекарство третьему зарезали черного барашка раздали садака затем прочти дуа возьми долю,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,большое спасибо сказал бедняк попрощался руку пустились путь,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,вернувшись домой открыл будку объявил стал лекарем вскоре действительно прослыл лучшим лекарем жизнь прекрасной когдато кончается както азраил пришел душой заболел «лекарь» лежит постели азраил пришел сел ног понял он пришел друг,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,говорит,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,друг рано пришел мной,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,твое время настало такова судьба твоя друг говорит азраил,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,хорошо настало время поделаешь нашей старой дружбе дай пожить пока шапка подброшенная мною потолку упадет вниз говорит бедняк,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,хорошо пусть это время останется тебе согласился друг,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,«лекарь» подбросил шапку и пока азраил смотрел потолок быстро лег нему головой,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,ну бери мою душу возьмешь говорит он,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,зная делать растерянный азраил отправился аллаху вопросом делать,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,аллах говорит,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,человек перехитрил тебя оставь живых убивай,0
zyx_cr_rut_rus_8,N,N,N,N,N,N,N,N,N,N,N,N,«лекарь» перехитрил азраила,0
zyx_cr_tab_rus_1,fEn,N,N,N,N,N,N,N,N,N,N,N,торжествах угостили халвой халву привез село раздал всем встречным,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,одном селе жили муллы однажды шли другое село похороны пути встретили одного человека который поприветствовал каждому мулл показалось незнакомец приветствовал именно его,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,человек поздоровался мной сказал из них,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,говорит,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,нет приветствовал меня,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,нет сказал третий смотрел поздоровался мной,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,поспорили трое некоторое время настаивали своем никто прислушивался словам другого тогда разрешить спор младший сказал,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,спорим давайте спросим самого путника,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,согласились окликнули догнали незнакомца,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,эй друг кем поздоровался спросили муллы,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,хитрец сразу понял дело наверно дружат головой решил подшутить,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,глупее поздоровался сказал хитрец нука расскажите глупее,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,первый начал свой рассказ «однажды давал уроки учеников сказал вах нашего муллы сегодня лицо какоето бледное добавил у синие круги глазами ученик вскочил он еле стоит ногах упадет вспомнил народную мудрость трое скажут тебе слепой нужно двигаться держась стену свалился пол,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,мои ученики подняли отвели домой жена уложила постель начала готовить еду больному легко кушать приготовила голубцы поставила передо мной больной сможет сразу кушать жена пошла хлев встал тайком захотел поесть голубцы закинул голубец рот услышал голоса сельчан прихожей которые шли проведать меня горячим голубцом рту быстро лег постель вошли увидев мою вздутую щеку сказали у одна щека сильно опухла срочно пригласить лекаря,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,лекарь сразу оказался них какихлибо расспросов заявил это дифтерия опухоль быстро распространится горло задушит его услышав это испугался подал знак лекарю вырезал опухшее место знаете какие бывают врачеватели скажешь болит палец скажут отрезать его глаз болит скажут выколоть его известно лекари хотят получить больного побольше денег,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,разрезал мою щеку вытащил оттуда виноградные листья мясо зерна риса зашил щеку посмотрите лице шрам» показал старший мулла завершая рассказ,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,«ты прав мулла согласился второй начиная свой рассказ послушайте какую глупость совершил однажды заболел насморк чихал часто время урока чихал мои муталимы дружно кричали будь здоров мулла пусть пользу уроки заканчивались предложил когда чихну говорите просто хлопайте делали,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,однажды время урока ворвалась жена сообщила колодец упала наша черная курица вместе учениками пошли помощь обвязав веревку вокруг тела спустили колодец чихнул никто хлопал может быть идиоты признают своего учителя может воспользовались тем могу отлупить думал я ругая их приказал вытащить наверх вытащили дал каждому затрещину сказал вы что оглохли ли чихнул признаете затем снова спустили веревке вниз опустили расстояние нескольких шагов чихнул мои ученики начали хлопать полетел вниз ударяясь одну стенку другую голова разбита словно глиняный сосуд посмотрите шрамы моей голове результат случая»,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,«хватит болтать сказал третий дурного послушайте мою историю однажды пошел колодцу посмотрел вниз увидел человека ужасной злой противной рожей который поджидал меня рассказал своим ученикам взяли палки пошли колодцу мои ученики захотели туда влезть,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,оставьте справлюсь выгоню наружу дайте палками по голове сказав так спустился колодец долго шарил руками воде никого нашел решил подняться наверх появилась голова водой разом ударили палками укрылся водой водой нечем дышать водой получал голове знал делать знаю узнала жена вы убьете моего мужа сказала она и разбросав моих учеников разные стороны вытащила колодца»,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,теперь хороший человек рассуди троих глупее обратился путнику,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,правде говоря трое большие дураки троих приветствовал,0
zyx_cr_tab_rus_10,N,N,N,N,N,N,N,N,N,N,N,N,сказав так путник продолжил свой путь муллы недовольно глядя друг друга остались месте,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,жил жил табасаране известный мастер проклятий однажды богач селения аркит бегбала повелел своим нукерам привести нему мастера проклятий бегбала любил нем когонибудь хвалили позвал слуг повелел привели человека нему дня исполнительные слуги разыскали мастера проклятиям привели хозяину,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,гость поприветствовал присутствующих бек сказал,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,дружок тебе везде говорят значит самый известный человек дагестане твоем мастерстве знаю понаслышке хотя говорят самый известный мастер проклятий,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,да бегбала это правда проклинать когонибудь профессия приказывай бек хочешь твоем распоряжении,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,надо кроме одного проклятия  сказал надменно бек,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,хорошо бек какое проклятие тебе надо большое маленькое,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,пока посмотрю способен пока дай скажи небольшое проклятие,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,мастер проклятий согласился придумать проклятие попросил бека принести горшок медом полмешка молотого проса приказу бека слуги быстро доставили требовалось,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,мастер проклятий засучил рукав правой руке опустил горшок медом рука локоть покрылась густым медом бек нукеры замерли ожидая будет нукеры зашушукались затем засунул медовую руку мешок просом несколько мастер прокрутил руку просе вытащил назад обратился беку,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,бек видишь сколько зерен моей руке,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,вижу что ответил бек посмеиваясь,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,пусть же аллах твою голову бек навалятся столько бед сколько зерен моей руке беды одни уходили другие приходили дорогой наш любимый бегбала закончил мастер,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,услышав такое присутствии бека нукеры ужасе замерли бек вначале ярости посинел покраснел петушиный гребешок злостью прервал мертвую тишину,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,хватит хватит мастер искусных проклятий возьми визит рубля убирайся самое маленькое твое проклятие такое каково самое большое эй слуги проводите ворота убирайтесь все устал,0
zyx_cr_tab_rus_12,N,N,N,N,N,N,N,N,N,N,N,N,тех пор бек упоминал мастере проклятий приглашал гости,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,жил жил жил хитрый шейх лет думал разбогатеть нему приходили советом кому ходил ктонибудь умирал сельчане предпочитали бедного муллу обычаю погребали покойника однажды ночью сдох единственный осел удрученного горем шейха осенила хитрая мысль,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,предупредив жену держала язык зубами шейх закопал сдохшего осла середине огорода,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,следующий день годекане шейх заявил народу,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,сельчане вчера женой копали огород и астафирулла наткнулись человеческие кости человеческую могилу собрали кости заново похоронили положено,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,эй шейх откуда кости спросил односельчанин быть твоем огороде священные могилы может шахиды похоронены,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,да друг мой ответил шейх маленьким отец рассказывал похоронил нашем огороде одного святого шейха возвращавшегося хаджа действительно это могила святого поэтому сельчане должны сегодня поставить могиле плиту иначе всем грех,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,шейх могиле сдохшего осла установил могильную плиту народ начал носить садака некоторые оставляли деньги построить месте небольшую мечеть,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,течение одной недели шейх построил мечеть начал ждать верующих весть святом месте быстро облетела округу несколько дней люди начали приносить вещи скот садака год шейх построил большую крепость мечеть принося сюда садака люди прославили шейха весь мир утра вечера разных сел шли «святому» месту шейх рассказывал посетителям выдуманные истории святом шейхе «завещании»,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,однажды могилу пришел мулла мулла прочел молитвы которые знал попросил шейха взять служителем могилу «святого» шейх охотно согласился верующих становилось больше справлялся обслуживанием мулла обрадовался каждый день отпуская верующим грехи обслуживая посетителей мечети могиле «святого» читая коран служил шейху течение семи лет,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,получив шейха заработанные семь лет деньги мулла решил отправиться свое село вместе деньгами шейх подарил дряхлого осла мулла двинулся долгий сорокадневный путь седьмой день дороги мулла остановился переночевать возле одного родника утром мулла увидел верный друг осел сдох мулла дороге мечтал завести хозяйство помощью осла разбогатеть думал такая беда постичь погоревав того погребение завершилось мулла увидел торговцев караванами он читая коран стал могилой плакать кричать купцы спросили несчастного,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,почему плачешь эй мулла чья эта могила,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,мулла долго обращал внимания купцов видел их продолжал громко читать коран торговцы сторон окружив его начали читать дуа завершения чтения корана мулла подняв руки громко крикнул «фатиха»  закончил,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,эй мулла чья это могила сих пор родника никаких могил встречали спросил главный купцов,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,пах мусульмане погребен шейх возвращавшийся мекки известен всей аравии аллах отправил покой святое место шейху ведомо умрет тут смертью завещал похоронить его святого здесь пусть мусульмане приходят сюда повелел построить мечеть пусть правоверные идут сюда богослужение мулла громко заплакал,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,купцы несколько помолившись оставили могиле «святого» немного золота отрезы разных тканей коечто садака караван скрылся мулла отправился ближайший город базар распродал вещи купцов дня построил небольшую мечеть стал ждать посетителей,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,течение недели могиле «святого» заговорили всем городе верующие пошли потоком горожане приносили зиярату садака вещи деньги резали скот течение года мулла разбогател смог построить большую мечеть минаретами дом похожий дворец некоторое время весть могиле «святого» обошла весь мир мулла днем ночью знал верующих покоя утра вечера людской поток прекращался,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,хитром шейхе кого работал бедный мулла верующие начали забывать шли могилу нового «святого» весть новом «святом» месте долетела хитрого шейха решил «а нука пора идти святым местам может аллах простит содеянное отпустит грехи» собрался путь зиярату,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,седьмой день пути хитрому шейху издалека бросился глаза большой красивый дворец находившиеся вокруг люди долго могли попасть внутрь дворца простояв час очереди хитрому шейху удалось добраться могилы «святого» вокруг стояли чалмах молились известные всей округе шейхи муллы каково удивление шейха главе молящихся увидел муллу который раньше работал семь лет мулла шейх сразу узнали друг друга,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,завершился намаз мулла отправился мечеть шейх последовал ним,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,мулла нищим тебе удалось быстро прославиться разбогатеть спросил хитрый шейх,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,боясь народ разоблачить мулле оставалось поведать обо всем шейху очень испугался бывший хозяин расскажет нем всем мулла завершил свой рассказ хитрый шейх усмешкой губах сказал,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,ты мулла думал свое богатство создал трудом своими руками похороненный твоей мечети осел это детеныш того похороненного мечети осла,0
zyx_cr_tab_rus_13,N,N,N,N,N,N,N,N,N,N,N,N,оба поняли друг друга и посмеявшись «хаха» стали жирный плов,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,ли одном ауле щедрый человек того получал земли хозяйства раздавал беднякам садака коровы овцы давали потомство раза год несколько лет разбогател удивлялся своему богатству сельчан скот плодился обычно год думая это добру пошел мулле,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,эй мулла сказал берекетный человек честным делал людям добро скот дает приплод раза год боюсь это добру обеспокоен тем это принесет беду мою голову каждый год давал зякат садака нука посмотри свои священные писания узнай дело дворе столько скота знаю делать коровами овцами,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,мулла подумав несколько минут сказал,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,дорогой односельчанин возьми хлеб съешь улице гденибудь степях,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,получив совет муллы оседлал коня хлебом отправился степь обед помолился затем снова сел коня начал хлеб крошки хлеба упали землю подвязал платком свой подбородок так падали платок некоторое время одна крошка упала траву слез коня искал целый день напрасно нигде было следующий день отправился лес привез оттуда хворост огородил место чтобы никто растоптал крошку хлеба упавшую траву,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,берекетный человек пошел мулле рассказал том произошло,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,так дорогой односельчанин сказал мулла твоим скотом случится пойди укради мечети мельницы одному прутику спрячь своем венике человек ел харам нука посмотрим выйдет,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,следующий день берекетный человек пошел мельницу мечеть украл одному прутику спрятал свой веник спустя месяц человека волк запорол трех овец неделю корова которая должна отелиться сорвалась скалы пропасть год большая часть телят чегото погибла,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,берекетный человек понял дело снова пошел мечеть посоветоваться муллой рассказал тех бедах которые свалились голову мулла ему сказал,0
zyx_cr_tab_rus_14,N,N,N,N,N,N,N,N,N,N,N,N,дорогой друг тому пользуется харамом аллах отбирает больше дает поэтому иди верни место украденные тобой прутики,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,ли ли одном селении жила одна старуха сынаподростка жили очень бедно старуха каждый день ходила лес дровами хворостом носила спине продавала базаре вырученные деньги покупала еду доме было кроме одного одеяла тяжелой жизни прошли годы выросли сыновья,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,однажды мать пошла лес хворостом братья решили продать единственное одеяло купить ружья следующий день братья одеялом пошли базар продали комуто одеяло пятнадцать рублей купили две кремневки,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,продав хворост базаре мать вернулась домой сыновей одеяла было некоторое время пришли сыновья кремневками плечами увидев их мать спрашивает,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,джан сыновья наше единственное одеяло откуда ружья,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,мать сказал старший маленькие сколько нам жить такими трудностями мы мать будем охотиться дичь останешься дома будешь нам готовить еду,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,следующий день братья ушли охоту вечеру подстрелили двух зайцев вернулись домой одного съели другого зайца мать продала базаре купила немного муки сыновья ходили охоту убивали зайцев кабанов медведей мать продавала выручку покупала еду постель,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,однажды они желая найти крупную дичь отправились черный лес сыновья вышли одну поляну решили разойтись разные стороны охотиться отдельности,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,младший брат бродил лесу неожиданно наткнулся одного большого медведя парень направил ружье на медведя сделал выстрела промахнулся разъяренный зверь встал дыбы погнался ним парень впереди медведь бегали лесу видя зверь догоняет парень решил бегать вокруг огромного пня некоторое время медведь встал задние лапы обхватил дерево своими передними лапами остановился парень пугливых схватил лапы медведя крики подоспел старший брат,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,пах будь здоров брат скорей наведи оба ствола выстрели висок зверя иначе разорвет меня кричал младший брат,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,старший брат увидел медведя страха у него задрожали колени говорит,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,говоришь выстрелю зверя знаешь нападет меня хочешь медведь разорвал меня брат смогу выстрелить пойду домой свидания,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,сказав это оставив брата таком положении старший брат вернулся домой увидев старшего сына мать спросила его,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,сынок брат почему тобой,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,беспокойся мать завтра другом придет село сегодня остался ночевать ответил сын,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,думая младшем брате старший брат ночью заснул решил медведь наверняка растерзал его рано утром отправился лес брату тот измотанный окровавленной грудью прилип дереву медведь таком виде трудно было младший брат выпускал лапы медведя,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,младший брат при виде старшего взмолился стал просить выстрелил медведя старший брат испугался,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,боишься подержи лапы медведя выстрелю сказал младший брат,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,согласился подошел поближе дереву вначале взял одну лапу другую освободил младшего брата,0
